SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,tenure_group,monthly_to_total_ratio,service_count,contract_risk_score,support_gap,fiber_optic,digital_payment_risk,charge_per_service,senior_no_support,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,actual_churn,risk_tier,monthly_revenue,annual_revenue_at_risk
1,0,0,11,1,0,0,0,0,1,1,1,95.15,997.65,1,0.09527862614529616,3,2,1,1,0,23.7875,1,False,False,True,True,False,False,False,False,False,False,0.9353536,1,High,95.15,1067.9867143750191
0,0,0,19,1,0,0,0,1,1,0,1,61.55,1093.2,2,0.05625114238713215,3,2,1,0,0,15.3875,0,True,False,False,False,False,False,False,True,False,False,0.5481441,0,Medium,61.55,404.8592338085175
0,1,1,64,1,1,0,1,0,1,1,1,73.05,4688.65,3,0.015576855415649356,5,1,1,0,0,12.174999999999999,0,True,False,False,False,False,True,False,True,False,False,0.21736245,0,Low,73.05,190.5399224191904
0,1,1,7,1,1,1,1,0,1,0,0,69.45,477.05,1,0.14527769061813617,5,1,1,0,0,11.575000000000001,0,False,False,False,False,False,True,False,False,True,False,0.1937705,0,Low,69.45,161.48833306431771
1,0,0,4,1,0,0,0,0,0,0,0,20.05,91.45,1,0.21687398593834506,1,2,0,0,0,10.025,0,False,False,False,False,True,False,False,False,False,True,0.41640547,0,Medium,20.05,100.1871558845043
0,0,0,7,1,0,0,0,0,0,0,1,19.95,147.5,1,0.13434343434343435,1,2,0,0,0,9.975,0,True,False,False,False,True,False,False,False,False,True,0.5293659,0,Medium,19.95,126.73019578456878
0,0,0,4,1,0,0,1,1,0,1,1,90.4,356.65,1,0.2527610792674403,4,2,1,1,1,18.080000000000002,0,True,False,False,True,False,False,False,False,True,False,0.79929924,0,High,90.4,867.0798156738282
0,0,0,3,1,1,0,0,0,0,0,1,74.55,233.65,0,0.317707223524398,2,2,1,1,1,24.849999999999998,0,False,False,False,True,False,False,False,False,True,False,0.7690166,0,High,74.55,687.9622713804245
1,0,0,65,0,0,1,1,0,1,1,1,53.5,3517.9,3,0.015203614765978004,4,0,1,0,0,10.7,1,False,True,False,False,False,False,True,False,False,False,0.11589057,0,Low,53.5,74.40174593031406
0,1,1,42,1,1,0,0,1,0,1,0,63.7,2763.35,3,0.023043391755747284,4,1,1,0,0,12.74,0,True,False,False,False,False,True,False,True,False,False,0.13326888,0,Low,63.7,101.87073023915292
0,0,0,26,1,1,0,0,1,1,1,0,75.0,1908.35,2,0.03928038337654176,5,1,1,0,0,12.5,0,True,False,False,False,False,True,False,False,False,False,0.07955676,0,Low,75.0,71.60108685493469
0,0,0,48,1,0,0,0,0,0,0,0,25.05,1171.5,3,0.021364605543710023,1,1,0,0,0,12.525,0,False,False,True,False,True,True,False,True,False,False,0.22961985,0,Low,25.05,69.02372563183309
0,1,1,69,1,0,0,0,1,1,1,1,99.35,6856.45,3,0.01448789272980481,4,0,1,1,1,19.869999999999997,0,True,False,True,True,False,False,True,False,True,False,0.35537016,0,Medium,99.35,423.67230942249296
0,1,1,17,0,1,0,1,0,1,0,0,44.45,792.15,2,0.05604236273088319,3,1,1,0,0,11.1125,0,True,True,False,False,False,True,False,True,False,False,0.14177187,0,Low,44.45,75.62111432254315
0,1,1,1,1,0,0,0,0,0,0,1,21.0,21.0,0,0.9545454545454546,1,2,0,0,1,10.5,0,False,False,False,False,True,False,False,False,True,False,0.6002852,1,High,21.0,151.27186346054077
0,0,0,4,1,0,1,0,0,0,0,1,76.65,333.6,1,0.2290794979079498,2,2,1,1,0,25.55,0,False,False,False,True,False,False,False,False,False,False,0.8628892,1,High,76.65,793.6854591608048
1,0,0,34,1,0,1,0,1,1,0,1,96.35,3190.25,2,0.03019193106149628,4,2,1,1,1,19.27,1,False,False,True,True,False,False,False,False,True,False,0.6897417,0,High,96.35,797.4793201088905
0,0,0,2,1,0,0,0,0,0,0,0,70.35,139.25,0,0.5016042780748663,1,2,1,1,0,35.175,0,False,False,False,True,False,False,False,False,True,False,0.91853416,0,High,70.35,775.4265375852584
0,1,1,1,1,0,0,1,0,0,0,0,50.45,50.45,0,0.9805636540330418,2,2,1,0,0,16.816666666666666,0,False,False,False,False,False,False,False,False,False,True,0.8513291,1,High,50.45,515.3946300029755
0,0,0,12,1,0,0,0,0,0,0,0,20.3,246.7,1,0.08195397658457812,1,2,0,0,0,10.15,0,False,False,False,False,True,False,False,False,False,True,0.22115143,0,Low,20.3,53.872487479448324
0,0,0,38,1,0,0,0,0,0,0,1,69.5,2625.25,3,0.026463588767253687,1,2,1,1,0,34.75,0,True,False,False,True,False,False,False,True,False,False,0.7206563,0,High,69.5,601.0273339748383
0,1,1,31,1,0,1,0,1,1,1,0,80.55,2471.6,2,0.032577044406697404,5,0,1,0,0,13.424999999999999,0,False,False,True,False,False,False,True,False,False,False,0.09989822,0,Low,80.55,96.56161859035491
0,1,1,67,1,1,0,1,1,1,1,1,108.75,7156.2,3,0.015194489465153971,6,0,1,1,0,15.535714285714286,0,False,False,True,True,False,False,True,True,False,False,0.1149529,1,Low,108.75,150.0135338678956
0,1,1,22,1,0,0,1,0,1,0,1,88.75,1885.15,2,0.04705352172414707,3,2,1,1,1,22.1875,0,True,False,True,True,False,False,False,False,True,False,0.81697273,0,High,88.75,870.0759601593018
0,1,0,63,1,0,0,0,1,0,0,1,81.2,4965.1,3,0.016350858822818712,2,1,1,1,0,27.066666666666666,0,False,False,True,True,False,True,False,True,False,False,0.04622333,0,Low,81.2,45.04001396298409
0,0,0,70,1,1,0,1,1,1,1,0,79.6,5589.45,3,0.014238567557173393,6,0,1,0,0,11.37142857142857,0,False,False,False,False,False,False,True,False,False,False,0.031594984,0,Low,79.6,30.179528939723966
0,0,0,1,1,0,0,0,0,0,0,0,20.45,20.45,0,0.9533799533799534,1,2,0,0,0,10.225,0,True,False,False,False,True,False,False,False,False,True,0.8057406,0,High,20.45,197.72874197959902
0,1,1,49,1,0,1,0,0,1,1,0,100.45,4941.8,3,0.020322489277332687,4,1,1,1,0,20.09,0,False,False,True,True,False,True,False,False,False,True,0.30737698,1,Medium,100.45,370.5122126340866
1,1,0,71,1,0,1,1,0,0,1,0,89.45,6435.25,3,0.01389784424160031,4,0,1,1,0,17.89,1,False,False,False,True,False,False,True,True,False,False,0.032459505,0,Low,89.45,34.84203256219625
0,1,1,23,1,1,1,1,1,0,0,1,66.25,1533.8,2,0.043165233255147255,5,1,1,0,0,11.041666666666666,0,False,False,False,False,False,True,False,False,False,True,0.19521382,0,Low,66.25,155.1949904859066
0,1,1,72,1,1,1,1,1,1,1,1,90.8,6397.6,3,0.014190604194667581,7,0,1,0,0,11.35,0,True,False,True,False,False,False,True,True,False,False,0.0034967859,0,Low,90.8,3.8100978959351774
0,1,1,72,1,1,0,1,0,1,0,1,71.45,5025.85,3,0.01421367257825477,4,0,1,0,0,14.290000000000001,0,False,False,True,False,False,False,True,False,False,False,0.014037126,0,Low,71.45,12.035431612841784
0,0,0,2,1,0,0,0,0,0,0,0,69.75,144.55,0,0.47921676399862584,1,2,1,1,0,34.875,0,False,False,False,True,False,False,False,False,False,False,0.8150593,1,High,69.75,682.2046376466751
0,0,0,42,1,1,1,1,0,0,0,0,59.65,2536.55,3,0.02350692597190203,4,2,1,0,0,11.93,0,False,False,False,False,False,False,False,False,False,False,0.23339278,0,Low,59.65,167.06254838705064
0,1,1,47,1,0,0,0,0,0,0,0,19.75,948.9,3,0.020791662280240025,1,0,0,0,0,9.875,0,False,False,False,False,True,False,True,False,False,True,0.031065399,0,Low,19.75,7.362499522045255
0,0,1,29,1,0,0,0,0,0,0,0,19.85,535.05,2,0.037030127786587076,1,1,0,0,0,9.925,0,True,False,False,False,True,True,False,False,False,True,0.03527629,0,Low,19.85,8.402812284976244
0,1,1,72,0,1,1,1,1,1,1,1,63.8,4684.3,3,0.013617057605702943,6,0,1,0,0,9.114285714285714,0,False,True,False,False,False,False,True,False,False,False,0.0081034945,0,Low,63.8,6.204035414010286
0,0,0,1,1,0,0,0,0,0,0,1,69.55,69.55,0,0.9858256555634302,1,2,1,1,1,34.775,0,True,False,False,True,False,False,False,False,True,False,0.991168,1,High,69.55,827.2288312911987
0,0,0,40,1,0,0,0,1,0,0,1,51.1,2092.9,3,0.02440422178709585,2,2,1,0,1,17.033333333333335,0,True,False,False,False,False,False,False,False,True,False,0.59600055,0,Medium,51.1,365.4675385951996
0,0,0,1,1,0,0,1,1,0,0,0,62.05,62.05,0,0.9841395717684377,3,2,1,0,0,15.5125,0,True,False,True,False,False,False,False,False,False,True,0.46314228,1,Medium,62.05,344.8557385683059
1,0,0,1,1,0,0,1,0,0,1,1,85.0,85.0,0,0.9883720930232558,3,2,1,1,1,21.25,1,False,False,False,True,False,False,False,False,True,False,0.96260744,1,High,85.0,981.8595921993256
0,1,1,70,1,0,1,0,0,1,1,0,98.3,6859.5,3,0.014328401719991253,4,0,1,1,0,19.66,0,True,False,True,True,False,False,True,False,False,False,0.15432131,1,Low,98.3,182.03742070198058
0,0,0,49,1,0,0,0,0,0,0,1,19.9,1022.6,3,0.019441187964048454,1,0,0,0,0,9.95,0,True,False,False,False,True,False,True,True,False,False,0.04748834,0,Low,19.9,11.340215411782264
0,0,0,17,1,0,0,1,0,0,0,1,76.65,1313.55,2,0.058308927009242714,2,2,1,1,1,25.55,0,True,False,False,True,False,False,False,False,True,False,0.6347052,1,High,76.65,583.801829981804
0,0,0,33,1,0,1,1,0,1,0,1,66.4,2245.4,2,0.02955840455840456,4,2,1,0,0,13.280000000000001,0,True,False,False,False,False,False,False,True,False,False,0.30004597,0,Medium,66.4,239.07662658691407
1,1,0,17,1,0,0,1,0,1,1,1,100.45,1622.45,2,0.061874403276971884,4,2,1,1,0,20.09,1,True,False,True,True,False,False,False,True,False,False,0.80280185,1,High,100.45,967.6973469257355
0,1,1,21,1,1,0,0,0,1,1,1,75.9,1549.75,2,0.04894405932613252,4,1,1,0,0,15.180000000000001,0,True,False,True,False,False,True,False,False,False,False,0.22137254,0,Low,75.9,201.62611377239227
0,0,0,35,1,1,0,1,1,1,1,1,85.95,3110.1,2,0.027626884381729937,6,1,1,0,0,12.278571428571428,0,False,False,True,False,False,True,False,True,False,False,0.19197194,1,Low,85.95,197.99986178576944
0,0,0,12,0,0,1,1,1,1,1,0,60.65,743.3,1,0.08148595996238077,5,1,1,0,0,10.108333333333333,0,False,True,False,False,False,True,False,False,True,False,0.2647878,0,Low,60.65,192.7125558614731
0,1,0,9,1,0,1,0,0,0,0,0,50.85,466.6,1,0.10874679213002567,2,2,1,0,0,16.95,0,False,False,False,False,False,False,False,False,False,True,0.20807403,0,Low,50.85,126.96677509546281
0,1,1,72,1,0,0,0,0,0,0,0,24.45,1709.1,3,0.014297409508215893,1,0,0,0,0,12.225,0,False,False,True,False,True,False,True,False,False,False,0.0012466849,0,Low,24.45,0.36577735827304425
1,1,0,18,1,1,0,0,0,0,1,1,59.1,1011.05,2,0.058396324292278055,3,2,1,0,0,14.775,1,True,False,False,False,False,False,False,True,False,False,0.41729647,0,Medium,59.1,295.9466559648514
0,1,0,58,1,1,1,0,1,1,1,1,109.1,6393.65,3,0.017061137044247925,6,0,1,1,0,15.585714285714285,0,False,False,True,True,False,False,True,True,False,False,0.41422358,0,Medium,109.1,542.3015129685401
1,0,1,30,1,0,0,0,1,1,1,1,101.3,2974.5,2,0.034044698370021845,4,2,1,1,1,20.259999999999998,1,False,False,True,True,False,False,False,False,True,False,0.72768897,0,High,101.3,884.5787097215652
0,1,1,56,1,1,1,1,1,1,1,0,115.85,6567.9,3,0.017636133903697726,7,0,1,1,0,14.48125,0,True,False,True,True,False,False,True,False,False,True,0.068999164,0,Low,115.85,95.92263752371072
0,0,0,10,1,0,0,1,0,1,1,1,94.9,1048.85,1,0.09039386579035101,4,2,1,1,1,18.98,0,True,False,False,True,False,False,False,False,True,False,0.87473345,1,High,94.9,996.1464506149293
0,1,0,2,0,0,0,0,0,0,1,1,35.1,68.75,0,0.503225806451613,1,2,1,0,1,17.55,0,False,True,False,False,False,False,False,False,True,False,0.90228164,1,High,35.1,380.0410275936127
0,1,1,18,1,0,0,0,0,0,0,1,24.65,471.35,2,0.05218587911506298,1,0,0,0,0,12.325,0,False,False,True,False,True,False,True,True,False,False,0.06286485,0,Low,24.65,18.595421884953975
0,1,1,51,0,0,0,1,1,1,1,1,56.15,2898.95,3,0.01936240280004828,4,1,1,0,1,11.23,0,False,True,False,False,False,True,False,False,True,False,0.09778107,0,Low,56.15,65.88488468080759
0,1,0,60,1,1,0,1,1,1,1,1,109.45,6572.85,3,0.016649299877545123,6,2,1,1,0,15.635714285714286,0,True,False,True,True,False,False,False,False,False,False,0.39261788,0,Medium,109.45,515.6643252968788
0,1,1,24,1,1,0,0,1,0,0,0,55.15,1319.85,2,0.04175341636067684,3,2,1,0,0,13.7875,0,False,False,False,False,False,False,False,False,True,False,0.22053602,0,Low,55.15,145.9507402718067
0,1,0,70,1,1,1,1,1,1,1,0,115.65,7968.85,3,0.014510938097956675,7,1,1,1,0,14.45625,0,True,False,True,True,False,True,False,True,False,False,0.5498503,1,Medium,115.65,763.0822255969048
0,0,0,12,1,0,1,0,1,0,0,1,53.75,648.65,1,0.08273685830831987,3,2,1,0,0,13.4375,0,True,False,False,False,False,False,False,False,False,True,0.44762954,0,Medium,53.75,288.7210540473461
0,1,1,25,1,1,1,1,0,0,0,1,61.6,1611.0,2,0.03821339950372209,4,1,1,0,0,12.32,0,True,False,False,False,False,True,False,False,False,False,0.11241521,0,Low,61.6,83.09732279777526
0,0,0,36,1,0,0,0,0,0,0,1,20.35,695.85,2,0.029202841357537493,1,1,0,0,0,10.175,0,True,False,False,False,True,True,False,True,False,False,0.059757326,0,Low,20.35,14.592738959938288
0,1,1,11,1,0,0,0,0,1,1,0,90.6,1020.2,1,0.08871915393654523,3,2,1,1,0,22.65,0,True,False,False,True,False,False,False,False,True,False,0.7588622,0,High,90.6,825.0349810123444
0,1,1,7,1,0,1,0,1,1,0,1,89.75,608.8,1,0.14717940308297803,4,2,1,1,1,17.95,0,True,False,False,True,False,False,False,False,True,False,0.72063845,1,High,89.75,776.1276149153709
1,1,0,26,1,0,0,1,0,1,1,1,98.1,2510.7,2,0.03905721224668551,4,2,1,1,0,19.619999999999997,1,False,False,True,True,False,False,False,False,False,False,0.9037688,0,High,98.1,1063.9166052818298
0,0,0,41,1,0,0,0,1,0,0,1,74.25,3089.1,3,0.02402834859713278,2,2,1,1,1,24.75,0,True,False,False,True,False,False,False,False,True,False,0.72275794,0,High,74.25,643.9773205518723
1,0,0,57,0,0,1,1,0,1,1,1,55.0,3094.05,3,0.017770310657339944,4,2,1,0,1,11.0,1,False,True,False,False,False,False,False,False,True,False,0.62863404,0,High,55.0,414.8984634876251
0,1,1,28,1,0,0,0,0,1,1,1,90.1,2598.95,2,0.03465451258678052,3,1,1,1,0,22.525,0,False,False,False,True,False,True,False,False,False,False,0.37357265,1,Medium,90.1,403.90674655437465
0,0,0,10,1,0,1,0,1,0,1,0,64.9,685.55,1,0.0945306241351686,4,1,1,0,0,12.98,0,False,False,False,False,False,True,False,False,False,True,0.19489475,0,Low,64.9,151.7840281426907
0,0,0,41,1,0,1,0,0,0,0,1,56.3,2364.0,3,0.023805496828752642,2,1,1,0,0,18.766666666666666,0,False,False,True,False,False,True,False,True,False,False,0.43180248,0,Medium,56.3,291.7257564425468
0,0,0,22,1,1,0,0,1,0,1,1,89.05,1886.25,2,0.047185057623526296,4,2,1,1,1,17.81,0,False,False,False,True,False,False,False,False,True,False,0.524561,0,Medium,89.05,560.5458717226982
0,0,0,57,1,1,1,1,0,1,1,1,112.95,6465.0,3,0.01746829570058769,6,0,1,1,0,16.135714285714286,0,False,False,True,True,False,False,True,False,False,False,0.27357686,1,Low,112.95,370.80607016086583
0,0,0,13,1,0,0,0,0,0,0,0,19.45,270.2,2,0.07171828908554573,1,1,0,0,0,9.725,0,True,False,False,False,True,True,False,False,False,True,0.09146035,0,Low,19.45,21.346845030784607
0,1,1,61,1,1,1,1,0,0,1,1,100.7,6018.65,3,0.01672854734079224,5,1,1,1,0,16.783333333333335,0,False,False,True,True,False,True,False,True,False,False,0.2537307,0,Low,100.7,306.6081951856613
0,1,1,1,1,0,0,0,0,0,0,0,20.05,20.05,0,0.9524940617577197,1,2,0,0,0,10.025,0,False,False,False,False,True,False,False,False,False,True,0.8318543,0,High,20.05,200.14414068460462
0,1,1,18,1,0,0,0,0,0,0,0,19.35,309.25,2,0.06236905721192587,1,0,0,0,0,9.675,0,False,False,False,False,True,False,True,False,False,True,0.025381064,0,Low,19.35,5.893483070656658
0,0,0,6,1,0,0,0,1,0,1,1,87.95,522.35,1,0.16805197286710613,3,2,1,1,0,21.9875,0,True,False,True,True,False,False,False,False,False,False,0.89404434,0,High,87.95,943.5743960738182
0,0,0,7,1,0,0,0,1,1,0,1,59.5,415.95,1,0.1427029619858496,3,2,1,0,0,14.875,0,False,False,False,False,False,False,False,False,False,True,0.5700583,1,Medium,59.5,407.02161633968353
0,1,1,9,1,0,1,0,0,0,0,1,55.3,501.2,1,0.11011549183592194,2,2,1,0,0,18.433333333333334,0,False,False,True,False,False,False,False,False,False,True,0.37601638,0,Medium,55.3,249.5244687080383
1,1,1,1,1,0,0,0,1,0,0,1,49.25,49.25,0,0.9800995024875622,2,2,1,0,0,16.416666666666668,1,True,False,False,False,False,False,False,True,False,False,0.32992446,1,Medium,49.25,194.9853583574295
0,0,0,9,1,0,0,0,0,0,1,1,80.8,713.1,1,0.1131494188489007,2,2,1,1,1,26.933333333333334,0,True,False,False,True,False,False,False,False,True,False,0.916488,1,High,80.8,888.6267568588256
0,1,0,49,1,0,0,0,0,0,0,0,20.45,900.9,3,0.022674354141257347,1,1,0,0,0,10.225,0,False,False,False,False,True,True,False,False,False,False,0.031020625,0,Low,20.45,7.612461267784237
0,0,0,15,1,1,1,0,0,1,1,1,99.1,1426.4,2,0.06942693008266777,5,2,1,1,0,16.516666666666666,0,False,False,False,True,False,False,False,True,False,False,0.8409143,1,High,99.1,1000.0152962923049
0,1,1,30,1,0,0,0,0,0,0,0,19.55,608.5,2,0.03207547169811321,1,1,0,0,0,9.775,0,False,False,False,False,True,True,False,False,False,False,0.04149202,0,Low,19.55,9.734027621895075
1,1,0,70,1,0,0,0,0,0,0,1,75.65,5411.4,3,0.013977163550365828,1,0,1,1,0,37.825,1,False,False,True,True,False,False,True,True,False,False,0.027636588,0,Low,75.65,25.08849424123764
0,0,0,25,1,1,0,1,1,1,1,1,105.5,2686.05,2,0.03926238812080162,6,2,1,1,1,15.071428571428571,0,True,False,False,True,False,False,False,False,True,False,0.7282109,0,High,105.5,921.9150323867798
0,1,1,49,0,1,0,0,1,0,0,1,35.8,1782.0,3,0.020078519349411104,2,1,1,0,0,11.933333333333332,0,False,True,False,False,False,True,False,True,False,False,0.030950444,0,Low,35.8,13.296310664713381
0,0,0,18,0,0,0,0,0,0,0,0,25.15,476.8,2,0.05263708664713269,0,2,1,0,0,25.15,0,True,True,False,False,False,False,False,False,False,True,0.38980606,0,Medium,25.15,117.64346950650214
0,0,0,25,1,0,0,0,0,0,0,1,19.2,532.1,2,0.03601575689364096,1,2,0,0,0,9.6,0,False,False,False,False,True,False,False,True,False,False,0.026235005,0,Low,19.2,6.044545125961303
0,0,1,23,0,1,0,1,1,0,0,0,40.1,857.75,2,0.0466957787481805,3,0,1,0,0,10.025,0,True,True,False,False,False,False,True,False,False,True,0.024919024,0,Low,40.1,11.991034222394228
0,1,1,67,1,0,1,1,1,1,1,0,103.15,6895.5,3,0.014956862176466324,6,0,1,1,0,14.735714285714286,0,True,False,False,True,False,False,True,False,False,False,0.12447627,0,Low,103.15,154.07672562897207
0,1,1,35,1,0,0,0,0,0,0,0,20.5,759.35,2,0.026961267837180246,1,0,0,0,0,10.25,0,True,False,False,False,True,False,True,False,False,False,0.011245775,0,Low,20.5,2.766460658982396
0,0,0,1,1,0,0,0,0,0,0,1,45.85,45.85,0,0.9786552828175027,1,2,1,0,0,22.925,0,True,False,False,False,False,False,False,False,False,True,0.9322067,1,High,45.85,512.9001210093498
0,1,0,72,1,1,1,1,1,1,1,0,114.45,8375.05,3,0.01366395854848049,7,0,1,1,0,14.30625,0,True,False,True,True,False,False,True,True,False,False,0.041160643,0,Low,114.45,56.5300272345543
0,0,0,1,1,0,0,0,0,0,0,0,20.7,20.7,0,0.9539170506912442,1,2,0,0,0,10.35,0,False,False,False,False,True,False,False,False,True,False,0.677465,0,High,20.7,168.2823113679886
1,1,1,60,1,1,0,0,0,0,0,1,80.95,4859.1,3,0.016656035884035306,2,2,1,1,1,26.983333333333334,1,True,False,True,True,False,False,False,False,True,False,0.13491733,0,Low,80.95,131.0586979776621
0,0,0,7,1,1,0,0,0,0,1,1,59.1,369.25,1,0.15962187711006076,3,1,1,0,1,14.775,0,False,False,False,False,False,True,False,False,True,False,0.5021528,0,Medium,59.1,356.1267661571503
0,0,0,64,1,0,0,0,0,0,0,0,19.55,1240.15,3,0.015751520767030576,1,0,0,0,0,9.775,0,True,False,False,False,True,False,True,False,False,True,0.10748785,0,Low,19.55,25.21664958447218
0,0,0,15,1,0,1,0,0,0,0,0,48.85,736.8,2,0.06621035510978586,2,2,1,0,0,16.283333333333335,0,False,False,False,False,False,False,False,False,True,False,0.3509156,0,Medium,48.85,205.7067310452461
0,1,1,2,1,0,0,0,0,0,0,0,19.85,35.9,0,0.5379403794037941,1,1,0,0,0,9.925,0,True,False,False,False,True,True,False,False,False,True,0.10430718,1,Low,19.85,24.845970784127715
0,0,0,13,1,1,0,1,0,1,1,1,78.75,995.35,2,0.07903849049028956,5,2,1,0,1,13.125,0,False,False,True,False,False,False,False,False,True,False,0.57486224,0,Medium,78.75,543.2448184490204
0,0,0,26,1,0,0,1,0,1,1,1,98.35,2515.3,2,0.03908516472598656,4,2,1,1,1,19.669999999999998,0,True,False,True,True,False,False,False,False,True,False,0.9739041,1,High,98.35,1149.4015872359275
0,1,0,52,0,1,0,1,0,0,0,0,35.45,1958.95,3,0.01808719610194138,2,1,1,0,0,11.816666666666668,0,False,True,False,False,False,True,False,False,False,True,0.025924753,0,Low,35.45,11.02839009538293
0,0,0,1,1,0,0,0,0,0,0,1,20.2,20.2,0,0.9528301886792453,1,2,0,0,0,10.1,0,True,False,False,False,True,False,False,False,False,False,0.7007536,1,High,20.2,169.86267971992493
1,0,0,15,1,0,1,0,0,0,1,0,89.85,1424.95,2,0.06301062449595006,3,2,1,1,0,22.4625,1,False,False,True,True,False,False,False,False,True,False,0.8288167,1,High,89.85,893.630178773403
0,0,0,2,1,0,0,0,0,0,0,0,74.9,147.15,0,0.5055686803914952,1,2,1,1,0,37.45,0,False,False,True,True,False,False,False,True,False,False,0.95069504,1,High,74.9,854.4847000122071
0,1,1,31,1,0,1,0,0,0,1,1,91.15,2995.45,2,0.030419329539955617,3,2,1,1,1,22.7875,0,False,False,True,True,False,False,False,False,True,False,0.6304615,1,High,91.15,689.5988040089608
0,0,0,26,1,0,1,0,0,0,0,0,75.5,2018.1,2,0.03739289782576396,2,1,1,1,0,25.166666666666668,0,True,False,False,True,False,True,False,False,False,False,0.29026726,0,Low,75.5,262.98213654756546
0,0,0,10,0,1,0,0,0,0,0,0,29.75,301.9,1,0.09821723341036646,1,2,1,0,0,14.875,0,False,True,False,False,False,False,False,False,False,True,0.3891442,0,Medium,29.75,138.92448368668556
0,0,0,1,1,0,0,0,0,0,0,0,20.05,20.05,0,0.9524940617577197,1,2,0,0,0,10.025,0,True,False,False,False,True,False,False,False,False,True,0.8808344,0,High,20.05,211.92875679731367
1,0,0,2,1,0,0,0,0,0,1,1,79.6,195.05,0,0.40601887273654674,2,2,1,1,1,26.53333333333333,1,False,False,False,True,False,False,False,False,True,False,0.9136072,1,High,79.6,872.6775784492493
0,0,0,2,1,0,0,0,0,0,0,0,19.3,28.3,0,0.658703071672355,1,1,0,0,0,9.65,0,True,False,False,False,True,True,False,True,False,False,0.030279526,1,Low,19.3,7.012738334387541
0,1,0,13,0,0,0,1,0,1,1,1,48.75,633.4,2,0.07684426229508197,3,2,1,0,0,12.1875,0,False,True,False,False,False,False,False,False,False,False,0.57013917,1,Medium,48.75,333.531414270401
0,1,1,33,1,1,0,1,0,1,1,0,74.75,2453.3,2,0.030456749378641564,5,1,1,0,0,12.458333333333334,0,True,False,False,False,False,True,False,True,False,False,0.27472445,0,Low,74.75,246.42783495783806
1,0,0,46,1,0,1,1,0,1,0,1,91.3,4126.35,3,0.022120731219789934,4,1,1,1,0,18.259999999999998,1,False,False,False,True,False,True,False,False,False,False,0.19294816,0,Low,91.3,211.39400689601896
0,0,0,13,0,0,0,1,0,1,1,0,49.15,649.4,2,0.07556888068880689,3,2,1,0,0,12.2875,0,False,True,False,False,False,False,False,False,True,False,0.77160454,0,High,49.15,455.0923564910888
1,0,0,37,1,1,1,0,0,1,1,1,106.75,4056.75,3,0.026307682829154088,5,2,1,1,0,17.791666666666668,1,False,False,True,True,False,False,False,False,False,False,0.38994777,1,Medium,106.75,499.52309596538544
0,1,1,61,1,0,0,0,0,0,0,0,19.1,1143.8,3,0.016684136967155837,1,1,0,0,0,9.55,0,False,False,False,False,True,True,False,True,False,False,0.011168922,0,Low,19.1,2.5599169906228783
0,0,0,1,1,0,0,0,0,0,0,0,20.8,20.8,0,0.9541284403669725,1,2,0,0,0,10.4,0,True,False,False,False,True,False,False,False,False,True,0.8718486,0,High,20.8,217.61340637207033
0,1,1,9,1,0,0,0,1,0,0,1,75.85,647.5,1,0.11696222050886661,2,2,1,1,1,25.28333333333333,0,False,False,False,True,False,False,False,False,True,False,0.6807986,0,High,75.85,619.6628767848014
0,0,0,3,1,0,0,0,0,0,0,1,69.6,207.4,0,0.3339731285988483,1,2,1,1,0,34.8,0,True,False,False,True,False,False,False,False,False,True,0.8568276,0,High,69.6,715.6224254608154
0,1,0,69,1,0,0,0,0,0,0,0,19.9,1363.45,3,0.014584631170068524,1,0,0,0,0,9.95,0,True,False,False,False,True,False,True,False,False,True,0.029108,0,Low,19.9,6.950990619510412
0,1,1,62,1,0,0,0,0,0,0,0,20.3,1296.15,3,0.015649693558956172,1,0,0,0,0,10.15,0,False,False,False,False,True,False,True,False,False,False,0.0070403223,0,Low,20.3,1.7150225104764105
0,0,0,20,1,0,0,0,0,0,0,1,19.7,419.4,2,0.04686013320647003,1,0,0,0,0,9.85,0,True,False,False,False,True,False,True,False,False,True,0.041707,0,Low,19.7,9.859535184502601
0,0,0,61,1,1,0,1,0,1,1,0,104.0,6363.45,3,0.016340767858966605,5,1,1,1,0,17.333333333333332,0,True,False,True,True,False,True,False,False,True,False,0.7808673,0,High,104.0,974.5223636627197
0,0,0,4,1,0,0,0,0,0,0,0,23.9,97.5,1,0.24263959390862944,1,1,0,0,0,11.95,0,False,False,True,False,True,True,False,False,True,False,0.544071,0,Medium,23.9,156.0395681619644
0,1,0,63,1,0,0,1,0,1,1,0,102.6,6296.75,3,0.016291532690246517,4,0,1,1,0,20.52,0,True,False,True,True,False,False,True,False,True,False,0.7887182,0,High,102.6,971.0698768615722
0,0,0,50,0,1,1,0,0,0,0,1,35.0,1782.4,3,0.0196254345631939,2,2,1,0,0,11.666666666666666,0,True,True,False,False,False,False,False,False,False,True,0.16293605,0,Low,35.0,68.43313962221146
